id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZMAT1	1235.77905790866	-0.474635419013845	0.501063541562706	-0.947255945889742	0.343508373411413	0.549144526214567
SF3A1	8635.58578280102	0.174299378436406	0.184106513828689	0.946731187352726	0.343775774160453	0.549441592659859
LY96	340.897116163013	-0.469811997526004	0.496216436689427	-0.94678846323676	0.343746581677965	0.549441592659859
PDK1	2078.41597163073	0.601409276865118	0.635530754486808	0.946310265269156	0.343990359099414	0.54963156718732
GNPAT	3926.24555406866	0.274336694236408	0.289875926994361	0.946393503872242	0.343947917503279	0.54963156718732
BET1	1465.39404158361	0.188811305756207	0.199520181437959	0.946326854734332	0.343981900216642	0.54963156718732
FBXO21	3066.19780162343	0.293265149158223	0.310025697451187	0.945938196637386	0.344180109864399	0.549883748147296
TTC5	431.156747193349	-0.233515272756712	0.246878518731076	-0.945871167556216	0.344214301033116	0.549887373606274
C2orf64	1208.49884859077	-0.236995328042019	0.250625467435346	-0.945615505348263	0.344344732833904	0.550044729951486
ADO	1852.13977576567	0.231802791219127	0.245156976379655	0.945528023074296	0.344389371117003	0.550065026134585
CD109	4209.97548397791	0.559817604559288	0.592214985605785	0.945294560533018	0.344508514662785	0.550204308694709
POLDIP3	5094.93434250659	0.177962899272858	0.188293400143987	0.945136149948809	0.344589371723237	0.550282424891487
SVIP	824.604565683224	0.410574487346636	0.434498119817409	0.944939617964686	0.344689703808148	0.550391623822689
USP47	6099.76507618192	-0.288848077379554	0.305847787378221	-0.944417744053694	0.344956217534913	0.550670121049978
CSPP1	949.809728372735	0.358946647914564	0.380100082576204	0.944347724109219	0.34499198574082	0.550670121049978
GPHA2	0.860557781085678	1.13998558828259	1.20714176728071	0.944367612141037	0.34498182612042	0.550670121049978
C8orf80	15.609471626424	-0.80300063768568	0.850297817405421	-0.944375748412406	0.344977669835095	0.550670121049978
RXRB	2105.27062333576	-0.170376732257118	0.180574550782342	-0.94352571566125	0.345412068211621	0.551187428162425
C1orf38	952.476157726564	-0.473380326161263	0.501707932110421	-0.94353765580305	0.345405963941108	0.551187428162425
ZNF570	208.00225195918	-0.269699210902639	0.285814890251361	-0.943614976341684	0.345366436302619	0.551187428162425
FNIP1	2308.25748884222	-0.381110616517438	0.403990639240342	-0.943364968143998	0.345494255365325	0.551267510459715
ABI3	328.286459087272	-0.456567526699494	0.484185695038325	-0.942959553283281	0.345701591644426	0.551496167592784
DHRS4L1	34.9564028544774	-0.566520343618919	0.600784390913055	-0.942967813724217	0.345697366318664	0.551496167592784
FOLR1	229.045336420693	-0.84650535109754	0.897865130360194	-0.942797890767793	0.345784290803167	0.55153381722664
NAT6	357.46001215433	-0.386977407634823	0.410460578972115	-0.942788241940068	0.345789227101342	0.55153381722664
WWP1	8337.63383017074	0.43222369456517	0.458553054022791	0.942581650636411	0.345894929084656	0.551651333062891
C14orf118	622.066017057181	-0.290415173303739	0.308161863416975	-0.942411140961906	0.34598218548862	0.551739411889184
C6orf118	1.35453744894464	1.12735207376439	1.19655386062382	0.942165756898438	0.346107782627695	0.551888610899257
CYB561D2	988.720435721001	0.417901556006409	0.44367235914308	0.941914787780683	0.346236268454939	0.552042388041908
PGS1	1168.39403143475	0.330996692821816	0.351616247401046	0.941357787839331	0.34652153795031	0.5524460909516
ZNF572	155.684679316851	0.549942266944043	0.584246657677639	0.941284403970825	0.346559132913393	0.552454897609301
EYA2	976.049453439662	-0.364961648270559	0.387850592961624	-0.94098514967765	0.346712469436526	0.552494819473968
P2RX4	1369.84439856469	0.506271318019716	0.53799553522102	0.941032564167525	0.346688171590913	0.552494819473968
RARRES3	3259.35982473493	0.733438199781785	0.7793689022998	0.941066801122702	0.346670627327663	0.552494819473968
C7orf60	758.289466146747	0.197052402211218	0.209383477401212	0.941107697020595	0.346649671520402	0.552494819473968
BNIP1	494.522600992387	0.214346159572944	0.227918624188612	0.94045039248554	0.346986584095132	0.552829346801956
CDH8	25.9717368187455	-0.75029857833034	0.797756384530385	-0.940510903929673	0.346955559222403	0.552829346801956
MTUS1	7105.00816165829	-0.364630477184232	0.387780495768574	-0.940301230110972	0.347063068800331	0.552900066878248
ZNF275	1916.56466367343	0.286168393508874	0.304405725315441	0.940088735888039	0.347172046159423	0.553022532563549
SETD3	4562.59147915085	-0.333391679114392	0.35473514681246	-0.939832667019736	0.347303399639703	0.553027210407979
C7orf45	1.55640564969858	-1.1312426582526	1.20363694088804	-0.939853721520027	0.347292598297977	0.553027210407979
CDCP2	2.21124358759673	-0.871715922635654	0.927512585198313	-0.939842689519162	0.347298257888487	0.553027210407979
KLHDC8B	1537.68486191538	-0.467949791818023	0.497847786377304	-0.939945510701493	0.347245511274884	0.553027210407979
PCDHGB4	209.027042904639	-0.631836149352237	0.672381102379533	-0.939699445918677	0.347371749443236	0.553033803688464
IRX2	1117.60036747703	-0.625027411707396	0.665104392447889	-0.939743322709099	0.347349237274503	0.553033803688464
GLTSCR2	10311.4321947621	-0.417655984345869	0.44452802455184	-0.939549277611772	0.347448804361184	0.553055303678583
DDX51	1077.27403708704	0.29118165821158	0.309916748984443	0.939547988825207	0.347449465715176	0.553055303678583
GUCY2D	17.701786974893	0.872533967771681	0.928837831734096	0.939382460491194	0.347534414927489	0.55307097489913
KIAA0317	2238.3126740472	0.303319430504676	0.322872907872822	0.939439089216343	0.34750535155473	0.55307097489913
YIPF3	5490.6324360402	0.193082452201839	0.205550941395599	0.939341123377474	0.347555631213461	0.55307097489913
EME2	29.1573924536951	0.681462830100518	0.725800867456983	0.938911567422324	0.34777614969609	0.553370769874824
FADD	1144.72693291529	0.305744143229851	0.325664906902126	0.938830487258299	0.347817783298394	0.553385899611909
ZNF628	234.580507126432	0.402446111753199	0.428767772734756	0.938610915615992	0.347930546373528	0.553514184690652
SLC35B4	1253.63321065816	-0.311498237982052	0.331897174123806	-0.938538385584009	0.347967799958099	0.553522330970377
C19orf6	2972.40882193922	-0.332442301508655	0.354261136416137	-0.938410306227177	0.348033591523543	0.553575867736339
ZNF449	552.00305993215	-0.27359379775068	0.291585091306701	-0.938298307792778	0.348091129151738	0.553577592484292
C9orf119	703.364195987684	0.320675184591738	0.341768053211147	0.938283088716962	0.348098948205611	0.553577592484292
NDUFB6	1730.91418797536	0.360612737632072	0.384689298384658	0.937412969755889	0.348546171996349	0.554237640432853
APBA3	414.275572936798	0.366316060500101	0.390843498354422	0.937244861542818	0.348632618329606	0.554323932374542
CLN5	1966.97346829472	-0.31523318239703	0.336404371849507	-0.937066247575557	0.34872448196468	0.554357241602576
SULT2B1	532.782949847812	0.76765807459218	0.819312571212277	0.936953858106111	0.348782293305974	0.554357241602576
METAP2	5115.06501208565	0.313026109008771	0.33408032356222	0.936978585482218	0.34876957341774	0.554357241602576
RNF208	215.884612667082	0.449430186728973	0.479650718227275	0.936994712298162	0.348761277860242	0.554357241602576
FAM114A2	1221.82267860327	-0.327534411838658	0.349651589459923	-0.936745096295923	0.348889693191215	0.554476783366719
SMPD1	1801.74068530331	-0.33352280603189	0.356170220339447	-0.93641407109788	0.3490600359249	0.55469632646147
RLF	2110.45851426578	0.244588190729291	0.261367108913217	0.935803252927678	0.349374496356009	0.55488890597719
WDTC1	5138.93690165008	-0.338046107015451	0.361144043731515	-0.936042315754662	0.349251400999679	0.55488890597719
MMADHC	5074.94374840679	0.294249427477469	0.314398643035078	0.935911887649716	0.349318556057059	0.55488890597719
LBH	3701.70636018113	0.453407289236739	0.484508356485113	0.935809017879489	0.349371527612268	0.55488890597719
EIF2A	7156.9871122429	0.397722020319082	0.424965962806281	0.93589147161977	0.34932906864136	0.55488890597719
EID2	729.609677755959	0.351752208450494	0.375826662852514	0.935942665112434	0.349302708562653	0.55488890597719
FAM98C	420.346196790795	0.324633656110348	0.346928114414221	0.935737527811729	0.349408343569287	0.5548915023808
SKIV2L	1989.64014266927	0.242452793261534	0.259292076285602	0.935056700284507	0.349759079559052	0.55529492207228
EIF4EBP3	821.112499275823	-0.417613254378412	0.446596337399758	-0.935102282320327	0.349735590481986	0.55529492207228
RIC8A	4413.22893937223	0.346400608265439	0.37045291680214	0.935073237526842	0.349750557565078	0.55529492207228
PROX1	94.6102173954598	-0.791297508131895	0.846402085215433	-0.934895508829575	0.349842151858701	0.555324447836158
AHI1	1295.33455788455	0.467397094107012	0.499939338602138	0.934907613819478	0.349835912945886	0.555324447836158
SMARCAD1	2180.15013495929	-0.219861855350444	0.23522942202537	-0.934669878697111	0.349958454571067	0.555457876941049
PLCL1	1021.35384895581	-0.578028565692177	0.618482362684438	-0.934591834087756	0.349998688949155	0.555470556093435
MYO9A	2058.61432566212	-0.390294405616531	0.417800290123747	-0.934164994239068	0.35021878983587	0.555768666394537
SPA17	329.806108985983	0.520560174578039	0.557362269486243	0.933970961216791	0.350318872402954	0.5558762800307
EIF2B3	1923.1718140831	-0.323132072548348	0.346079419364675	-0.933693408124491	0.350462066296513	0.556052275400547
MYO1A	2.83437428975402	-0.917511053775479	0.983041539386138	-0.933339047247607	0.350644940443177	0.556282218473303
PPIC	2704.72238705082	0.231305387042497	0.247878186989394	0.933141354032873	0.350746989782957	0.556282218473303
EXOC5	4302.65168552019	-0.331769063166931	0.355555830039795	-0.933099769816173	0.35076845797382	0.556282218473303
SETD4	737.252474223187	0.278254103741381	0.298163504102945	0.9332265683506	0.350702999799348	0.556282218473303
ALS2CR11	42.6030660657716	-0.746631723263418	0.800146295620077	-0.933119015048132	0.350758522362383	0.556282218473303
C14orf132	1612.27617821263	-0.434561127749557	0.465784791108009	-0.93296547256475	0.350837795713946	0.556340889202849
SPG11	4964.69338676306	-0.362313854238919	0.388372477202193	-0.932903013233589	0.350870046458827	0.556340889202849
ZIC3	3.789437231279	1.07377099223335	1.15125881291111	0.932692961991913	0.350978519764626	0.55641045292338
UNC93A	1.31224893056653	1.13194063385091	1.21362293701423	0.932695485004363	0.350977216720719	0.55641045292338
GCNT1	1938.30525151417	0.623318616465233	0.668410288937246	0.932538931224851	0.351058076845613	0.556451745085935
PTTG2	2.34654513671711	1.0194043634594	1.09324788334469	0.932454916208601	0.351101475521829	0.556451745085935
SIN3A	5566.67376717224	0.253971195072528	0.272351544476857	0.932512409872194	0.351071776310236	0.556451745085935
C15orf24	3351.59023166964	0.463685019884897	0.497332363354911	0.932344351686597	0.35115859375403	0.556491070469817
ZNF83	2290.18802766221	0.207046289821738	0.222110783012547	0.932175768386902	0.351245696135499	0.55657790098704
RGS20	26.5621101352391	0.884570803561399	0.949313040543305	0.931800961098297	0.351439397862728	0.5568336154878
PPIAL4D	4.33615377804074	0.931830303021112	1.0003854837275	0.931471236016994	0.351609856889726	0.557052459742704
POLR1D	4123.67598441322	0.371266730178749	0.398719939209358	0.9311466361952	0.351777717441476	0.55726714738338
LARGE	2118.05973923931	0.4317556714429	0.463747689584106	0.931014172448176	0.351846233098458	0.557324433227957
SLC5A9	19.6978490876885	-0.630308113881004	0.677072911497526	-0.930930928084112	0.351889294805318	0.557341393188343
SNORA23	1.35842881065264	1.13076580305196	1.21508214299327	0.930608526816467	0.352056102137442	0.557554327058893
IDUA	301.255430661792	-0.375576211504879	0.403660282261894	-0.930426470001838	0.352150318705365	0.55765226972041
VAMP7	3339.13779971416	-0.205435836974709	0.220833784499902	-0.930273587621281	0.352229449485651	0.55772630727455
NOTCH2	19267.5857834109	-0.344250760248918	0.370093883831657	-0.930171438351858	0.352282327458226	0.557758765881931
PLBD1	2136.27546255178	-0.365390486341548	0.393021876057889	-0.929695033789235	0.352529006520575	0.558098030174012
ELP4	743.559120794693	0.44018006248393	0.47355472927659	0.929523105294199	0.352618056769043	0.55818770868439
DPY19L4	2645.8568708154	-0.283105445266437	0.304708943034381	-0.929101202108444	0.352836641555267	0.558482402594049
TYROBP	1484.02713350565	-0.42462373564897	0.457179766618509	-0.928789431758241	0.352998222432579	0.558635496520313
TNPO2	5324.54297799418	0.29893009652361	0.321837215969074	0.928823895097124	0.352980358855205	0.558635496520313
CYP2J2	470.647502525323	-0.874598819790037	0.9419898337771	-0.928458873365071	0.353169591678841	0.558855354240283
ZNF16	673.775780868355	0.319561908235846	0.344219869023381	0.928365666812046	0.353217921655666	0.558880492187057
KRT23	4823.98777320941	0.906789146672256	0.977049283968078	0.928089464422434	0.353361164203596	0.559004446190756
SLC6A20	30.178490298422	-0.582193028314965	0.627267369473922	-0.92814174090267	0.353334050048423	0.559004446190756
GBAS	5221.19045176045	-0.260045767763334	0.28026062549223	-0.927871217394907	0.353474376237373	0.559080856217518
DSG4	5.14793473997574	-0.983170821167383	1.05958168831318	-0.92788581759332	0.353466801910436	0.559080856217518
EDF1	6091.05412173989	0.337368219888742	0.363723713326349	0.927539798830878	0.353646337977721	0.559173287271858
PLEKHM2	3263.77460338649	-0.307356765522859	0.331401323203972	-0.927445800612224	0.353695120057713	0.559173287271858
KDM3B	6208.78877569825	-0.280915742838384	0.302891183235436	-0.927447738285698	0.353694114423998	0.559173287271858
MUTED	899.271312878431	-0.239658743446658	0.25835533995856	-0.927632242805972	0.353598366648687	0.559173287271858
FAM119A	491.196684049844	0.323549925175029	0.348806701966697	0.927590907372877	0.353619816057987	0.559173287271858
POU3F2	2.58317604036347	1.05786045215865	1.14083516650776	0.927268446147999	0.353787172955041	0.559216171896085
RSU1	6939.15734735096	0.479844934911978	0.517455854076417	0.927315694917455	0.353762647784341	0.559216171896085
PRPF8	18961.229545918	-0.217619125363777	0.234717127388805	-0.927154859914822	0.353846135961297	0.559258054690274
ARNTL	560.265317032128	0.355379051176933	0.383396402832452	0.926923279799884	0.353966369235931	0.559396759308086
DYRK3	610.373602564382	-0.436248871967891	0.470789782318891	-0.926631988101213	0.354117640612784	0.559584485569748
THOC1	1168.30640222207	0.359773460392868	0.388364148312728	0.92638175268218	0.35424762356531	0.55973854004183
GABRA5	1.28766062524482	1.10191656971289	1.19033153462321	0.925722403936555	0.35459026174398	0.560228547078951
BCL2L11	2839.24837944096	0.469475740627796	0.507276071196339	0.92548371051803	0.354714353107645	0.560277542452027
MON1B	1537.77795290334	-0.246252104156578	0.266081835609996	-0.925475065188278	0.354718848135482	0.560277542452027
ZNF326	1119.23894149626	0.335558864795048	0.362574702913565	0.925488905041017	0.35471165229963	0.560277542452027
EPHA2	1224.36550954375	-0.454661471758366	0.491473903856569	-0.925097890631958	0.354914990198461	0.560484932636975
RNF4	3669.83661946321	0.278897712283304	0.301506893599158	0.925012721779051	0.354959290025748	0.560484932636975
PEX11A	1293.86077213356	-0.495752603321473	0.535964790071075	-0.924972334947097	0.35498029809993	0.560484932636975
PROM1	3678.35031080495	0.901409045625137	0.974465416190077	0.925029283388452	0.354950675377405	0.560484932636975
SF4	1000.21530119643	0.183777218640391	0.198785157841501	0.924501711475481	0.355225160817233	0.560820146662785
AQP5	271.786755519078	-0.853248376100441	0.923054508045278	-0.924374853991383	0.355291182278631	0.560821580310794
GPR137B	1664.68275540809	0.518625778319321	0.561018100816707	0.924436800816812	0.355258941826445	0.560821580310794
LOC400657	466.982188116337	-0.375823496973452	0.406608295481455	-0.924288808541028	0.35533596801165	0.560840881891944
RAB40A	8.60712385120206	-0.549384002538225	0.594488678266648	-0.924128621154006	0.355419353314727	0.56086971236712
SCARNA10	6.4122427468859	0.765261734625559	0.82808568541872	0.924133514321776	0.355416806000826	0.56086971236712
